batch,level,missing_mode,missing_rate,missing_rate_pct,imputation_method,config_type,mae,rmse,r2,seed,architecture
3C,level_2,MNAR,0.8,80.0,knn,baseline,0.0491613001359475,0.0692839065073293,0.3031319400932893,3,cnn
3C,level_2,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0487903750153275,0.0695416989911318,0.2979364603854059,3,cnn
3C,level_2,MNAR,0.9,90.0,knn,baseline,0.0486630422093846,0.069196654320225,0.3048860264125704,3,cnn
3C,level_2,MNAR,0.95,95.0,knn,baseline,0.0449858164400667,0.0631201078946464,0.4216093139733997,3,cnn
3C,level_2,MCAR,0.0,0.0,knn,baseline,0.0567621654605145,0.0725382011849261,0.1802307743334299,4,cnn
3C,level_2,MCAR,0.05,5.0,knn,baseline,0.0569687330663654,0.0729284383556897,0.1713867467591208,4,cnn
3C,level_2,MCAR,0.1,10.0,knn,baseline,0.0562793778714752,0.071766092191072,0.1975894229207754,4,cnn
3C,level_2,MCAR,0.15,15.0,knn,baseline,0.0563031826677703,0.0715772135258003,0.2018075374583364,4,cnn
3C,level_2,MCAR,0.2,20.0,knn,baseline,0.0570390602675585,0.0725572720285211,0.1797996705690893,4,cnn
3C,level_2,MCAR,0.25,25.0,knn,baseline,0.0575903473960028,0.0722314043044688,0.1871504601757991,4,cnn
3C,level_2,MCAR,0.3,30.0,knn,baseline,0.0571393620450905,0.0732915064646614,0.1631158468289512,4,cnn
3C,level_2,MCAR,0.35,35.0,knn,baseline,0.0567270499551437,0.0725660934165293,0.1796002213622495,4,cnn
3C,level_2,MCAR,0.4,40.0,knn,baseline,0.0563139255980457,0.0715180466088275,0.2031265904276368,4,cnn
3C,level_2,MCAR,0.45,45.0,knn,baseline,0.0554535350521791,0.070943793220838,0.2158721868353567,4,cnn
3C,level_2,MCAR,0.5,50.0,knn,baseline,0.0552433315861443,0.0707143892836635,0.2209351011818801,4,cnn
3C,level_2,MCAR,0.55,55.00000000000001,knn,baseline,0.0554213961577595,0.070794094092637,0.2191778855860457,4,cnn
3C,level_2,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0549514263064601,0.0689915046149963,0.2584349038422463,4,cnn
3C,level_2,MCAR,0.65,65.0,knn,baseline,0.0531490468289602,0.0668567842932286,0.3036156297612777,4,cnn
3C,level_2,MCAR,0.7000000000000001,70.0,knn,baseline,0.053766429229333,0.0681561705353114,0.2762836082597514,4,cnn
3C,level_2,MCAR,0.75,75.0,knn,baseline,0.0524434221590735,0.0668857089365313,0.3030129376951137,4,cnn
3C,level_2,MCAR,0.8,80.0,knn,baseline,0.0568215442583399,0.0714596095070958,0.2044283023694117,4,cnn
3C,level_2,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0521690112230204,0.0657580998941658,0.3263154948209293,4,cnn
3C,level_2,MCAR,0.9,90.0,knn,baseline,0.0621754531027043,0.0806123496529842,-0.0124211456568872,4,cnn
3C,level_2,MCAR,0.95,95.0,knn,baseline,0.0997176658338198,0.1232277913230975,-1.3657855582871927,4,cnn
3C,level_2,MAR,0.0,0.0,knn,baseline,0.0567621654605145,0.0725382011849261,0.1802307743334299,4,cnn
3C,level_2,MAR,0.05,5.0,knn,baseline,0.05711929458219,0.0729858872095587,0.1700807642867879,4,cnn
3C,level_2,MAR,0.1,10.0,knn,baseline,0.056869266975016,0.0727538682568059,0.1753489314393572,4,cnn
3C,level_2,MAR,0.15,15.0,knn,baseline,0.0585918023974635,0.0753490892209587,0.1154669559352976,4,cnn
3C,level_2,MAR,0.2,20.0,knn,baseline,0.0583438188487014,0.0744205179492748,0.1371338660356821,4,cnn
3C,level_2,MAR,0.25,25.0,knn,baseline,0.0573197701113638,0.0735866729870635,0.1563615144739244,4,cnn
3C,level_2,MAR,0.3,30.0,knn,baseline,0.0565386915680145,0.0726690206780486,0.1772712717324988,4,cnn
3C,level_2,MAR,0.35,35.0,knn,baseline,0.0577295637305629,0.0729732163394213,0.1703688990606039,4,cnn
3C,level_2,MAR,0.4,40.0,knn,baseline,0.0574944044244842,0.0735104001416626,0.1581094766354333,4,cnn
3C,level_2,MAR,0.45,45.0,knn,baseline,0.0574798532751386,0.0732646222413063,0.1637296929655706,4,cnn
3C,level_2,MAR,0.5,50.0,knn,baseline,0.0574693812675846,0.0733629661842444,0.1614831157197371,4,cnn
3C,level_2,MAR,0.55,55.00000000000001,knn,baseline,0.058875392426179,0.075090886766045,0.1215187155655503,4,cnn
3C,level_2,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0575104989347077,0.0738533753339518,0.1502351850017732,4,cnn
3C,level_2,MAR,0.65,65.0,knn,baseline,0.0578046572272702,0.0727118547032844,0.1763010874932469,4,cnn
3C,level_2,MAR,0.7000000000000001,70.0,knn,baseline,0.0573248219680374,0.0730124170540506,0.1694773152987448,4,cnn
3C,level_2,MAR,0.75,75.0,knn,baseline,0.0564593236310067,0.072700745742685,0.1765527586903958,4,cnn
3C,level_2,MAR,0.8,80.0,knn,baseline,0.0598321958539812,0.0758892297689207,0.1027399376036146,4,cnn
3C,level_2,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0597165419414977,0.0769467501226914,0.0775589715223509,4,cnn
3C,level_2,MAR,0.9,90.0,knn,baseline,0.0600334566655411,0.0773551003908433,0.0677423504551485,4,cnn
3C,level_2,MAR,0.95,95.0,knn,baseline,0.0601357921005709,0.0773188581487907,0.0686157044366894,4,cnn
3C,level_2,MNAR,0.0,0.0,knn,baseline,0.0567621654605145,0.0725382011849261,0.1802307743334299,4,cnn
3C,level_2,MNAR,0.05,5.0,knn,baseline,0.0571530495636414,0.0726731412361186,0.1771779665638406,4,cnn
3C,level_2,MNAR,0.1,10.0,knn,baseline,0.056673674272745,0.073125278267822,0.1669077182901387,4,cnn
3C,level_2,MNAR,0.15,15.0,knn,baseline,0.0562701599939998,0.0714414140462496,0.2048333969625415,4,cnn
3C,level_2,MNAR,0.2,20.0,knn,baseline,0.0567914008312369,0.072611634656932,0.1785701604710119,4,cnn
3C,level_2,MNAR,0.25,25.0,knn,baseline,0.0570663007182725,0.0723404859984475,0.1846935245331954,4,cnn
3C,level_2,MNAR,0.3,30.0,knn,baseline,0.0574655671515768,0.0720972167979211,0.1901677886616738,4,cnn
3C,level_2,MNAR,0.35,35.0,knn,baseline,0.0561468072230761,0.071373469883662,0.2063451598132634,4,cnn
3C,level_2,MNAR,0.4,40.0,knn,baseline,0.0570686264326142,0.072484359167826,0.1814472822439223,4,cnn
3C,level_2,MNAR,0.45,45.0,knn,baseline,0.056306634199272,0.0714943526380207,0.2036545122191072,4,cnn
3C,level_2,MNAR,0.5,50.0,knn,baseline,0.056055768110734,0.0710527576172828,0.2134616128779115,4,cnn
3C,level_2,MNAR,0.55,55.00000000000001,knn,baseline,0.0573612216838355,0.0721709911849624,0.1885095986509829,4,cnn
3C,level_2,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0567181774785474,0.0720086145379265,0.1921570159224932,4,cnn
3C,level_2,MNAR,0.65,65.0,knn,baseline,0.0553755400347992,0.0712625568002996,0.2088098938282591,4,cnn
3C,level_2,MNAR,0.7000000000000001,70.0,knn,baseline,0.0558838566458083,0.0713085957198566,0.2077872725364481,4,cnn
3C,level_2,MNAR,0.75,75.0,knn,baseline,0.0549521291819205,0.0693741687874639,0.2501858486164793,4,cnn
3C,level_2,MNAR,0.8,80.0,knn,baseline,0.057477190383944,0.0724873962306602,0.1813786868077052,4,cnn
3C,level_2,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0558043849887456,0.0708942451435049,0.2169670946878943,4,cnn
3C,level_2,MNAR,0.9,90.0,knn,baseline,0.05623933099543,0.071017479072787,0.214242470421756,4,cnn
3C,level_2,MNAR,0.95,95.0,knn,baseline,0.0559947786464917,0.0715848210034523,0.2016378590450339,4,cnn
3C,level_2,MCAR,0.0,0.0,knn,baseline,0.0348299633265879,0.0437350473230986,0.6904001509392453,5,cnn
3C,level_2,MCAR,0.05,5.0,knn,baseline,0.035344400785855,0.0446883585185483,0.6767560956440551,5,cnn
3C,level_2,MCAR,0.1,10.0,knn,baseline,0.0344737399472665,0.0435319933584644,0.6932683101884308,5,cnn
3C,level_2,MCAR,0.15,15.0,knn,baseline,0.0347248666487157,0.0433595203369893,0.6956940268612124,5,cnn
3C,level_2,MCAR,0.2,20.0,knn,baseline,0.0344727218972579,0.048542067350887,0.618602294759994,5,cnn
3C,level_2,MCAR,0.25,25.0,knn,baseline,0.0364960960523046,0.0524498081000057,0.5547239403506989,5,cnn
3C,level_2,MCAR,0.3,30.0,knn,baseline,0.0336236044073479,0.0424523827972736,0.7082937851015829,5,cnn
3C,level_2,MCAR,0.35,35.0,knn,baseline,0.0348545672687483,0.047774363544674,0.6305706814777934,5,cnn
3C,level_2,MCAR,0.4,40.0,knn,baseline,0.0354473193925371,0.0445596084479486,0.6786159860167591,5,cnn
3C,level_2,MCAR,0.45,45.0,knn,baseline,0.0351790072786821,0.0463202183235383,0.6527176320195638,5,cnn
3C,level_2,MCAR,0.5,50.0,knn,baseline,0.0354197995296097,0.0507229004777568,0.5835626269401831,5,cnn
3C,level_2,MCAR,0.55,55.00000000000001,knn,baseline,0.0345244390282165,0.0479230149174745,0.6282681238741753,5,cnn
3C,level_2,MCAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0341376715252295,0.0431117514762017,0.6991618753062816,5,cnn
3C,level_2,MCAR,0.65,65.0,knn,baseline,0.0337016481780577,0.0440854858285424,0.6854187737519367,5,cnn
3C,level_2,MCAR,0.7000000000000001,70.0,knn,baseline,0.0346961813165683,0.05020115164429,0.592085729308623,5,cnn
3C,level_2,MCAR,0.75,75.0,knn,baseline,0.0347485213584771,0.0469795885177192,0.6427601026742762,5,cnn
3C,level_2,MCAR,0.8,80.0,knn,baseline,0.0374466184162264,0.0558436040655734,0.4952359489008131,5,cnn
3C,level_2,MCAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0469524325361155,0.061045859284458,0.3968102385080954,5,cnn
3C,level_2,MCAR,0.9,90.0,knn,baseline,0.0633886805800877,0.0799084478061852,-0.0335391405055527,5,cnn
3C,level_2,MCAR,0.95,95.0,knn,baseline,0.1179262065470017,0.1346030326792605,-1.9325891840899825,5,cnn
3C,level_2,MAR,0.0,0.0,knn,baseline,0.0348299633265879,0.0437350473230986,0.6904001509392453,5,cnn
3C,level_2,MAR,0.05,5.0,knn,baseline,0.0340530052131541,0.0426976343054798,0.7049136195994112,5,cnn
3C,level_2,MAR,0.1,10.0,knn,baseline,0.0355381166466692,0.0495667381543616,0.6023305587912029,5,cnn
3C,level_2,MAR,0.15,15.0,knn,baseline,0.0355138308795881,0.0484234922644145,0.6204633210015618,5,cnn
3C,level_2,MAR,0.2,20.0,knn,baseline,0.0357137302372993,0.0453662578206177,0.6668748270201,5,cnn
3C,level_2,MAR,0.25,25.0,knn,baseline,0.0346850235454161,0.047328257418309,0.637437763141941,5,cnn
3C,level_2,MAR,0.3,30.0,knn,baseline,0.0365833004717072,0.0497085977978207,0.6000510473931828,5,cnn
3C,level_2,MAR,0.35,35.0,knn,baseline,0.0351534825484493,0.0453814872005284,0.6666511303076748,5,cnn
3C,level_2,MAR,0.4,40.0,knn,baseline,0.0349965964005852,0.0463282464461968,0.6525972410906962,5,cnn
3C,level_2,MAR,0.45,45.0,knn,baseline,0.0350830191698941,0.043736860227582,0.6903744833512688,5,cnn
3C,level_2,MAR,0.5,50.0,knn,baseline,0.0357402618292606,0.0476006044403032,0.6332530813100505,5,cnn
3C,level_2,MAR,0.55,55.00000000000001,knn,baseline,0.0364098288774757,0.0493606285494203,0.6056308800625989,5,cnn
3C,level_2,MAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0348910074844103,0.04419782419565,0.683813503145678,5,cnn
3C,level_2,MAR,0.65,65.0,knn,baseline,0.0365045709246069,0.0492638985830662,0.6071750230354187,5,cnn
3C,level_2,MAR,0.7000000000000001,70.0,knn,baseline,0.0387119580877884,0.0524209020541666,0.5552146046215161,5,cnn
3C,level_2,MAR,0.75,75.0,knn,baseline,0.0371388709146433,0.0498967375570122,0.5970178217106434,5,cnn
3C,level_2,MAR,0.8,80.0,knn,baseline,0.0376888998665258,0.0516881116861214,0.5675629743158352,5,cnn
3C,level_2,MAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0392344862834104,0.0538350965928851,0.5308923320117047,5,cnn
3C,level_2,MAR,0.9,90.0,knn,baseline,0.0385356409209879,0.0544267828009585,0.5205240083237727,5,cnn
3C,level_2,MAR,0.95,95.0,knn,baseline,0.0401539861259503,0.0594604472499105,0.4277340818814683,5,cnn
3C,level_2,MNAR,0.0,0.0,knn,baseline,0.0348299633265879,0.0437350473230986,0.6904001509392453,5,cnn
3C,level_2,MNAR,0.05,5.0,knn,baseline,0.0356998178961568,0.0482614079905312,0.622999857244174,5,cnn
3C,level_2,MNAR,0.1,10.0,knn,baseline,0.034761083479816,0.0434772983215622,0.6940386016636712,5,cnn
3C,level_2,MNAR,0.15,15.0,knn,baseline,0.0336709497742915,0.0432654008219083,0.6970136929960533,5,cnn
3C,level_2,MNAR,0.2,20.0,knn,baseline,0.0350580797537943,0.0442413099883302,0.6831910116652875,5,cnn
3C,level_2,MNAR,0.25,25.0,knn,baseline,0.0347775361117824,0.0450460197692769,0.6715612543052407,5,cnn
3C,level_2,MNAR,0.3,30.0,knn,baseline,0.0347302973679821,0.0427830453225859,0.7037318756189572,5,cnn
3C,level_2,MNAR,0.35,35.0,knn,baseline,0.0349359420151287,0.0452425774457775,0.6686887250925555,5,cnn
3C,level_2,MNAR,0.4,40.0,knn,baseline,0.0337189356250527,0.0431921213840974,0.6980391712433236,5,cnn
3C,level_2,MNAR,0.45,45.0,knn,baseline,0.0336811384646311,0.0426049829948624,0.7061928697077688,5,cnn
3C,level_2,MNAR,0.5,50.0,knn,baseline,0.0341034766249651,0.0436800259249578,0.6911786524980719,5,cnn
3C,level_2,MNAR,0.55,55.00000000000001,knn,baseline,0.0332634621929506,0.0417825004347131,0.7174271763127844,5,cnn
3C,level_2,MNAR,0.6000000000000001,60.00000000000001,knn,baseline,0.0347618621115465,0.0433278623788896,0.6961382286769964,5,cnn
3C,level_2,MNAR,0.65,65.0,knn,baseline,0.0332120980627742,0.042546834527912,0.7069943147195852,5,cnn
3C,level_2,MNAR,0.7000000000000001,70.0,knn,baseline,0.0352855492012803,0.0449907651091075,0.6723665037412803,5,cnn
3C,level_2,MNAR,0.75,75.0,knn,baseline,0.0342111762204154,0.044754040859723,0.6758051983662686,5,cnn
3C,level_2,MNAR,0.8,80.0,knn,baseline,0.0344021909544631,0.0451515497781511,0.6700205746468131,5,cnn
3C,level_2,MNAR,0.8500000000000001,85.00000000000001,knn,baseline,0.0347626656362103,0.0443957138251784,0.6809758022325869,5,cnn
3C,level_2,MNAR,0.9,90.0,knn,baseline,0.034340717871181,0.0451658571538751,0.6698114173688293,5,cnn
3C,level_2,MNAR,0.95,95.0,knn,baseline,0.0365261051336389,0.0482116093235091,0.6237774731199581,5,cnn
3C,level_2,MCAR,0.0,0.0,knn,mim,0.0240810206167523,0.0285968709905926,0.8562000932065781,9,cnn
3C,level_2,MCAR,0.05,5.0,knn,mim,0.0235961868317696,0.0291335098556059,0.8507524567548757,9,cnn
3C,level_2,MCAR,0.1,10.0,knn,mim,0.0239461315833648,0.0299691496502576,0.8420678989603606,9,cnn
3C,level_2,MCAR,0.15,15.0,knn,mim,0.0238610850101948,0.0312282475284347,0.8285186876605974,9,cnn
3C,level_2,MCAR,0.2,20.0,knn,mim,0.0235096986164156,0.0312427436849446,0.8283594474151185,9,cnn
3C,level_2,MCAR,0.25,25.0,knn,mim,0.0237352093680812,0.0322772949420632,0.8168040645765756,9,cnn
3C,level_2,MCAR,0.3,30.0,knn,mim,0.0256880286579718,0.0348392314229261,0.7865684081632173,9,cnn
3C,level_2,MCAR,0.35,35.0,knn,mim,0.0279065212155064,0.0386815562634923,0.7368947891400033,9,cnn
3C,level_2,MCAR,0.4,40.0,knn,mim,0.0304578789345761,0.0407671088644103,0.707758829630976,9,cnn
3C,level_2,MCAR,0.45,45.0,knn,mim,0.0319170749181833,0.0444071647478268,0.65324106229354,9,cnn
3C,level_2,MCAR,0.5,50.0,knn,mim,0.0342994692511592,0.0458469442983705,0.6303911489934385,9,cnn
3C,level_2,MCAR,0.55,55.00000000000001,knn,mim,0.0363683457216754,0.04757050955367,0.6020787070273343,9,cnn
3C,level_2,MCAR,0.6000000000000001,60.00000000000001,knn,mim,0.0402228225962771,0.054775391492008,0.4724148623334561,9,cnn
3C,level_2,MCAR,0.65,65.0,knn,mim,0.0444302539442166,0.0590899159997498,0.3860283509667098,9,cnn
3C,level_2,MCAR,0.7000000000000001,70.0,knn,mim,0.0473249536011517,0.059810149640085,0.3709700120002884,9,cnn
3C,level_2,MCAR,0.75,75.0,knn,mim,0.0499531504144059,0.0639891604192651,0.2799968504203952,9,cnn
3C,level_2,MCAR,0.8,80.0,knn,mim,0.0542932722111965,0.0672240663381004,0.2053587045201599,9,cnn
3C,level_2,MCAR,0.8500000000000001,85.00000000000001,knn,mim,0.0569798560413062,0.0708051154832523,0.1184420969453469,9,cnn
3C,level_2,MCAR,0.9,90.0,knn,mim,0.0543407406491308,0.0670241064668218,0.2100790393330516,9,cnn
3C,level_2,MCAR,0.95,95.0,knn,mim,0.0463460835643975,0.0633226062986074,0.2949187988519869,9,cnn
3C,level_2,MAR,0.0,0.0,knn,mim,0.0240810206167523,0.0285968709905926,0.8562000932065781,9,cnn
3C,level_2,MAR,0.05,5.0,knn,mim,0.0243392894690763,0.0292595920521453,0.8494578529335199,9,cnn
3C,level_2,MAR,0.1,10.0,knn,mim,0.0246914379715074,0.0306636166851514,0.8346636571990996,9,cnn
3C,level_2,MAR,0.15,15.0,knn,mim,0.0236159666458202,0.0303476780701411,0.8380531485009399,9,cnn
3C,level_2,MAR,0.2,20.0,knn,mim,0.0262462487367309,0.0339645497370003,0.7971508017852411,9,cnn
3C,level_2,MAR,0.25,25.0,knn,mim,0.0254107420033033,0.0334880620466231,0.802802409745042,9,cnn
3C,level_2,MAR,0.3,30.0,knn,mim,0.025863185511695,0.034621513153737,0.789227638029415,9,cnn
3C,level_2,MAR,0.35,35.0,knn,mim,0.0269795064373782,0.0372490994841025,0.7560206173214534,9,cnn
3C,level_2,MAR,0.4,40.0,knn,mim,0.0276954303768509,0.0398818930526728,0.7203124714173188,9,cnn
3C,level_2,MAR,0.45,45.0,knn,mim,0.0295323548407137,0.044250298243565,0.6556865590446973,9,cnn
3C,level_2,MAR,0.5,50.0,knn,mim,0.0306657781724952,0.0452536716539406,0.6398949472629092,9,cnn
3C,level_2,MAR,0.55,55.00000000000001,knn,mim,0.0315160698462321,0.0491232065635332,0.5756785481664211,9,cnn
3C,level_2,MAR,0.6000000000000001,60.00000000000001,knn,mim,0.0330757557889248,0.0509950469672723,0.542724888305667,9,cnn
3C,level_2,MAR,0.65,65.0,knn,mim,0.0344044662322276,0.0554777065876263,0.4587990242760666,9,cnn
3C,level_2,MAR,0.7000000000000001,70.0,knn,mim,0.034714019165535,0.0573105480838526,0.4224485269142641,9,cnn
3C,level_2,MAR,0.75,75.0,knn,mim,0.0376365137190401,0.0605887853117041,0.3544854081976214,9,cnn
3C,level_2,MAR,0.8,80.0,knn,mim,0.0374224423775999,0.062065830179,0.3226288277837031,9,cnn
3C,level_2,MAR,0.8500000000000001,85.00000000000001,knn,mim,0.0371251418923091,0.0635401970578146,0.2900648373916561,9,cnn
3C,level_2,MAR,0.9,90.0,knn,mim,0.039683006557167,0.0680210358184599,0.1864054057299072,9,cnn
3C,level_2,MAR,0.95,95.0,knn,mim,0.0430782735229384,0.0718041053446243,0.0933907974010993,9,cnn
3C,level_2,MNAR,0.0,0.0,knn,mim,0.0240810206167523,0.0285968709905926,0.8562000932065781,9,cnn
3C,level_2,MNAR,0.05,5.0,knn,mim,0.0235240092052071,0.0284058867859658,0.8581144147632274,9,cnn
3C,level_2,MNAR,0.1,10.0,knn,mim,0.0232511181650995,0.0282556170318087,0.8596116196806622,9,cnn
3C,level_2,MNAR,0.15,15.0,knn,mim,0.0228181672535889,0.0288944898124654,0.853191353940882,9,cnn
3C,level_2,MNAR,0.2,20.0,knn,mim,0.0235189452047325,0.0306593656450617,0.8347094967169203,9,cnn
3C,level_2,MNAR,0.25,25.0,knn,mim,0.0245906177187078,0.0329659146097246,0.8089038968439718,9,cnn
3C,level_2,MNAR,0.3,30.0,knn,mim,0.026083928817271,0.0361981910421613,0.7695931917621956,9,cnn
3C,level_2,MNAR,0.35,35.0,knn,mim,0.0250503091800861,0.0353525758340039,0.780232383853221,9,cnn
3C,level_2,MNAR,0.4,40.0,knn,mim,0.026948075485004,0.0372208177807812,0.7563909636177397,9,cnn
3C,level_2,MNAR,0.45,45.0,knn,mim,0.0277808947698444,0.0405775332731059,0.7104704753300879,9,cnn
3C,level_2,MNAR,0.5,50.0,knn,mim,0.0303247590234093,0.043566276930532,0.6662490828767726,9,cnn
3C,level_2,MNAR,0.55,55.00000000000001,knn,mim,0.0338500993043254,0.0503897224647431,0.5535164064157014,9,cnn
3C,level_2,MNAR,0.6000000000000001,60.00000000000001,knn,mim,0.0339158451551523,0.0488055229578163,0.5811490415339564,9,cnn
3C,level_2,MNAR,0.65,65.0,knn,mim,0.0366123765557652,0.0529545289853109,0.5069081876982671,9,cnn
3C,level_2,MNAR,0.7000000000000001,70.0,knn,mim,0.0375777938315208,0.0556539354251332,0.4553552372945565,9,cnn
3C,level_2,MNAR,0.75,75.0,knn,mim,0.0398545433353306,0.0586627883651653,0.3948723794580835,9,cnn
3C,level_2,MNAR,0.8,80.0,knn,mim,0.0411874408304832,0.0614303346579517,0.336429096313062,9,cnn
3C,level_2,MNAR,0.8500000000000001,85.00000000000001,knn,mim,0.0423779636556656,0.0631918290774156,0.29782813403475,9,cnn
3C,level_2,MNAR,0.9,90.0,knn,mim,0.0433316930067454,0.0627014923462692,0.3086828556884204,9,cnn
3C,level_2,MNAR,0.95,95.0,knn,mim,0.0397797850626862,0.0574941511737978,0.4187420506493303,9,cnn
3C,level_2,MCAR,0.0,0.0,knn,mim,0.0240916117301535,0.0299014987335226,0.8346666326460844,1,cnn
3C,level_2,MCAR,0.05,5.0,knn,mim,0.0263657624111482,0.0321539716724543,0.8088193880959327,1,cnn
3C,level_2,MCAR,0.1,10.0,knn,mim,0.0298424021929539,0.0362638696504366,0.7568227809215411,1,cnn
3C,level_2,MCAR,0.15,15.0,knn,mim,0.0311782183900604,0.0376276086729727,0.7381890327931802,1,cnn
3C,level_2,MCAR,0.2,20.0,knn,mim,0.0336444719335794,0.0403776551609157,0.698521193678632,1,cnn
3C,level_2,MCAR,0.25,25.0,knn,mim,0.0363675709654875,0.0429600410560058,0.6587253946220031,1,cnn
3C,level_2,MCAR,0.3,30.0,knn,mim,0.0374804841808983,0.0444135354867884,0.6352416102958666,1,cnn
3C,level_2,MCAR,0.35,35.0,knn,mim,0.0409639745577893,0.048386270433794,0.5670687907334688,1,cnn
3C,level_2,MCAR,0.4,40.0,knn,mim,0.0427330919449644,0.0501327407015055,0.5352520390682964,1,cnn
3C,level_2,MCAR,0.45,45.0,knn,mim,0.0449484131899103,0.0528438379247539,0.4836272668733249,1,cnn
3C,level_2,MCAR,0.5,50.0,knn,mim,0.0475798442732123,0.0558520551598779,0.4231632594295195,1,cnn
3C,level_2,MCAR,0.55,55.00000000000001,knn,mim,0.0493166697788592,0.0577226694374977,0.3838770131479335,1,cnn
3C,level_2,MCAR,0.6000000000000001,60.00000000000001,knn,mim,0.0523698721910436,0.0603959976673432,0.3254860794694666,1,cnn
3C,level_2,MCAR,0.65,65.0,knn,mim,0.0561177567858041,0.0643480777717527,0.2343227317865021,1,cnn
3C,level_2,MCAR,0.7000000000000001,70.0,knn,mim,0.0584914975796995,0.0676365425879547,0.1540642158600241,1,cnn
3C,level_2,MCAR,0.75,75.0,knn,mim,0.0602593770304185,0.0694993349010014,0.1068263656636714,1,cnn
3C,level_2,MCAR,0.8,80.0,knn,mim,0.0632460865131562,0.0732649914019962,0.0074152381506528,1,cnn
3C,level_2,MCAR,0.8500000000000001,85.00000000000001,knn,mim,0.0644815673934219,0.0740721788492251,-0.0145765894191036,1,cnn
3C,level_2,MCAR,0.9,90.0,knn,mim,0.0634379985500472,0.0738999359947148,-0.0098636083772629,1,cnn
3C,level_2,MCAR,0.95,95.0,knn,mim,0.0548590026060936,0.064935105960514,0.2202889217841631,1,cnn
