exp_id,seed,model,method,status,created_at,started_at,completed_at,metrics,log_file,error_message,device,duration_seconds,eval_missing_rates,mim_train_missing_rates,timestamp,run_dir
seed64_mlp_mim,64,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:47:15,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0064}, {""missing_rate"": 0.1, ""test_mae"": 0.0067}, {""missing_rate"": 0.2, ""test_mae"": 0.007}, {""missing_rate"": 0.3, ""test_mae"": 0.0074}, {""missing_rate"": 0.4, ""test_mae"": 0.0081}, {""missing_rate"": 0.5, ""test_mae"": 0.0091}, {""missing_rate"": 0.6, ""test_mae"": 0.0105}, {""missing_rate"": 0.7, ""test_mae"": 0.012}, {""missing_rate"": 0.8, ""test_mae"": 0.0148}, {""missing_rate"": 0.9, ""test_mae"": 0.0236}], ""test_mae_mean"": 0.01056, ""test_mae_max"": 0.0236, ""test_mae_min"": 0.0064, ""test_mae"": 0.0236, ""missing_rate"": 0.9}",experiments/logs/seed64_mlp_mim.log,Process exited with code 1,,46.67176866531372,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed64_lstm_baseline,64,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:45:33,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0076}, {""missing_rate"": 0.1, ""test_mae"": 0.0075}, {""missing_rate"": 0.2, ""test_mae"": 0.0081}, {""missing_rate"": 0.3, ""test_mae"": 0.0092}, {""missing_rate"": 0.4, ""test_mae"": 0.0112}, {""missing_rate"": 0.5, ""test_mae"": 0.0134}, {""missing_rate"": 0.6, ""test_mae"": 0.0167}, {""missing_rate"": 0.7, ""test_mae"": 0.0207}, {""missing_rate"": 0.8, ""test_mae"": 0.0253}, {""missing_rate"": 0.9, ""test_mae"": 0.0318}], ""test_mae_mean"": 0.01515, ""test_mae_max"": 0.0318, ""test_mae_min"": 0.0075, ""test_mae"": 0.0318, ""missing_rate"": 0.9}",experiments/logs/seed64_lstm_baseline.log,,,18.79858708381653,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed64_lstm_mim,64,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:46:22,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0069}, {""missing_rate"": 0.1, ""test_mae"": 0.0069}, {""missing_rate"": 0.2, ""test_mae"": 0.0071}, {""missing_rate"": 0.3, ""test_mae"": 0.0071}, {""missing_rate"": 0.4, ""test_mae"": 0.0074}, {""missing_rate"": 0.5, ""test_mae"": 0.0079}, {""missing_rate"": 0.6, ""test_mae"": 0.0085}, {""missing_rate"": 0.7, ""test_mae"": 0.01}, {""missing_rate"": 0.8, ""test_mae"": 0.0129}, {""missing_rate"": 0.9, ""test_mae"": 0.0208}], ""test_mae_mean"": 0.00955, ""test_mae_max"": 0.0208, ""test_mae_min"": 0.0069, ""test_mae"": 0.0208, ""missing_rate"": 0.9}",experiments/logs/seed64_lstm_mim.log,,,67.90020728111267,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed64_gru_baseline,64,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:47:32,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0071}, {""missing_rate"": 0.1, ""test_mae"": 0.0089}, {""missing_rate"": 0.2, ""test_mae"": 0.0111}, {""missing_rate"": 0.3, ""test_mae"": 0.0137}, {""missing_rate"": 0.4, ""test_mae"": 0.0166}, {""missing_rate"": 0.5, ""test_mae"": 0.0196}, {""missing_rate"": 0.6, ""test_mae"": 0.0233}, {""missing_rate"": 0.7, ""test_mae"": 0.0266}, {""missing_rate"": 0.8, ""test_mae"": 0.0305}, {""missing_rate"": 0.9, ""test_mae"": 0.0348}], ""test_mae_mean"": 0.01922, ""test_mae_max"": 0.0348, ""test_mae_min"": 0.0071, ""test_mae"": 0.0348, ""missing_rate"": 0.9}",experiments/logs/seed64_gru_baseline.log,,,15.87443470954895,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed64_gru_mim,64,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:48:12,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0071}, {""missing_rate"": 0.1, ""test_mae"": 0.0073}, {""missing_rate"": 0.2, ""test_mae"": 0.0075}, {""missing_rate"": 0.3, ""test_mae"": 0.0076}, {""missing_rate"": 0.4, ""test_mae"": 0.0078}, {""missing_rate"": 0.5, ""test_mae"": 0.008}, {""missing_rate"": 0.6, ""test_mae"": 0.0083}, {""missing_rate"": 0.7, ""test_mae"": 0.0093}, {""missing_rate"": 0.8, ""test_mae"": 0.0127}, {""missing_rate"": 0.9, ""test_mae"": 0.0219}], ""test_mae_mean"": 0.00975, ""test_mae_max"": 0.0219, ""test_mae_min"": 0.0071, ""test_mae"": 0.0219, ""missing_rate"": 0.9}",experiments/logs/seed64_gru_mim.log,,,55.423279762268066,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed64_cnn1d_baseline,64,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:47:41,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0244}, {""missing_rate"": 0.1, ""test_mae"": 0.0402}, {""missing_rate"": 0.2, ""test_mae"": 0.0492}, {""missing_rate"": 0.3, ""test_mae"": 0.0544}, {""missing_rate"": 0.4, ""test_mae"": 0.0572}, {""missing_rate"": 0.5, ""test_mae"": 0.0615}, {""missing_rate"": 0.6, ""test_mae"": 0.0672}, {""missing_rate"": 0.7, ""test_mae"": 0.0717}, {""missing_rate"": 0.8, ""test_mae"": 0.076}, {""missing_rate"": 0.9, ""test_mae"": 0.0859}], ""test_mae_mean"": 0.05877, ""test_mae_max"": 0.0859, ""test_mae_min"": 0.0244, ""test_mae"": 0.0859, ""missing_rate"": 0.9}",experiments/logs/seed64_cnn1d_baseline.log,,,24.0447359085083,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed64_cnn1d_mim,64,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:48:23,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0062}, {""missing_rate"": 0.1, ""test_mae"": 0.0065}, {""missing_rate"": 0.2, ""test_mae"": 0.0067}, {""missing_rate"": 0.3, ""test_mae"": 0.0068}, {""missing_rate"": 0.4, ""test_mae"": 0.0071}, {""missing_rate"": 0.5, ""test_mae"": 0.0077}, {""missing_rate"": 0.6, ""test_mae"": 0.0085}, {""missing_rate"": 0.7, ""test_mae"": 0.0098}, {""missing_rate"": 0.8, ""test_mae"": 0.0128}, {""missing_rate"": 0.9, ""test_mae"": 0.0209}], ""test_mae_mean"": 0.0093, ""test_mae_max"": 0.0209, ""test_mae_min"": 0.0062, ""test_mae"": 0.0209, ""missing_rate"": 0.9}",experiments/logs/seed64_cnn1d_mim.log,,,66.6739251613617,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_mlp_baseline,65,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:48:44,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0108}, {""missing_rate"": 0.1, ""test_mae"": 0.0122}, {""missing_rate"": 0.2, ""test_mae"": 0.0134}, {""missing_rate"": 0.3, ""test_mae"": 0.0152}, {""missing_rate"": 0.4, ""test_mae"": 0.0176}, {""missing_rate"": 0.5, ""test_mae"": 0.0204}, {""missing_rate"": 0.6, ""test_mae"": 0.0236}, {""missing_rate"": 0.7, ""test_mae"": 0.0263}, {""missing_rate"": 0.8, ""test_mae"": 0.0289}, {""missing_rate"": 0.9, ""test_mae"": 0.0331}], ""test_mae_mean"": 0.02015, ""test_mae_max"": 0.0331, ""test_mae_min"": 0.0108, ""test_mae"": 0.0331, ""missing_rate"": 0.9}",experiments/logs/seed65_mlp_baseline.log,,,18.428781986236572,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_mlp_mim,65,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:50:41,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0069}, {""missing_rate"": 0.1, ""test_mae"": 0.0072}, {""missing_rate"": 0.2, ""test_mae"": 0.0074}, {""missing_rate"": 0.3, ""test_mae"": 0.0076}, {""missing_rate"": 0.4, ""test_mae"": 0.0078}, {""missing_rate"": 0.5, ""test_mae"": 0.0083}, {""missing_rate"": 0.6, ""test_mae"": 0.0093}, {""missing_rate"": 0.7, ""test_mae"": 0.0108}, {""missing_rate"": 0.8, ""test_mae"": 0.0133}, {""missing_rate"": 0.9, ""test_mae"": 0.0224}], ""test_mae_mean"": 0.0101, ""test_mae_max"": 0.0224, ""test_mae_min"": 0.0069, ""test_mae"": 0.0224, ""missing_rate"": 0.9}",experiments/logs/seed65_mlp_mim.log,Process exited with code 1,,64.33266520500183,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_lstm_baseline,65,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:48:50,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0072}, {""missing_rate"": 0.1, ""test_mae"": 0.0074}, {""missing_rate"": 0.2, ""test_mae"": 0.0087}, {""missing_rate"": 0.3, ""test_mae"": 0.0108}, {""missing_rate"": 0.4, ""test_mae"": 0.0148}, {""missing_rate"": 0.5, ""test_mae"": 0.0217}, {""missing_rate"": 0.6, ""test_mae"": 0.0338}, {""missing_rate"": 0.7, ""test_mae"": 0.0506}, {""missing_rate"": 0.8, ""test_mae"": 0.0688}, {""missing_rate"": 0.9, ""test_mae"": 0.0884}], ""test_mae_mean"": 0.031219999999999998, ""test_mae_max"": 0.0884, ""test_mae_min"": 0.0072, ""test_mae"": 0.0884, ""missing_rate"": 0.9}",experiments/logs/seed65_lstm_baseline.log,,,25.265761613845825,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_lstm_mim,65,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:50:39,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0066}, {""missing_rate"": 0.1, ""test_mae"": 0.0067}, {""missing_rate"": 0.2, ""test_mae"": 0.0069}, {""missing_rate"": 0.3, ""test_mae"": 0.007}, {""missing_rate"": 0.4, ""test_mae"": 0.0075}, {""missing_rate"": 0.5, ""test_mae"": 0.008}, {""missing_rate"": 0.6, ""test_mae"": 0.0086}, {""missing_rate"": 0.7, ""test_mae"": 0.0102}, {""missing_rate"": 0.8, ""test_mae"": 0.0143}, {""missing_rate"": 0.9, ""test_mae"": 0.0236}], ""test_mae_mean"": 0.009940000000000001, ""test_mae_max"": 0.0236, ""test_mae_min"": 0.0066, ""test_mae"": 0.0236, ""missing_rate"": 0.9}",experiments/logs/seed65_lstm_mim.log,Process exited with code 1,,62.687415599823,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_gru_baseline,65,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:51:02,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0084}, {""missing_rate"": 0.1, ""test_mae"": 0.0092}, {""missing_rate"": 0.2, ""test_mae"": 0.0106}, {""missing_rate"": 0.3, ""test_mae"": 0.0125}, {""missing_rate"": 0.4, ""test_mae"": 0.0151}, {""missing_rate"": 0.5, ""test_mae"": 0.0179}, {""missing_rate"": 0.6, ""test_mae"": 0.0212}, {""missing_rate"": 0.7, ""test_mae"": 0.0252}, {""missing_rate"": 0.8, ""test_mae"": 0.0291}, {""missing_rate"": 0.9, ""test_mae"": 0.0328}], ""test_mae_mean"": 0.0182, ""test_mae_max"": 0.0328, ""test_mae_min"": 0.0084, ""test_mae"": 0.0328, ""missing_rate"": 0.9}",experiments/logs/seed65_gru_baseline.log,,,18.96432900428772,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_gru_mim,65,gru,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:51:37,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0099}, {""missing_rate"": 0.1, ""test_mae"": 0.0097}, {""missing_rate"": 0.2, ""test_mae"": 0.0097}, {""missing_rate"": 0.3, ""test_mae"": 0.0097}, {""missing_rate"": 0.4, ""test_mae"": 0.0097}, {""missing_rate"": 0.5, ""test_mae"": 0.0099}, {""missing_rate"": 0.6, ""test_mae"": 0.0105}, {""missing_rate"": 0.7, ""test_mae"": 0.0118}, {""missing_rate"": 0.8, ""test_mae"": 0.0154}, {""missing_rate"": 0.9, ""test_mae"": 0.0247}], ""test_mae_mean"": 0.0121, ""test_mae_max"": 0.0247, ""test_mae_min"": 0.0097, ""test_mae"": 0.0247, ""missing_rate"": 0.9}",experiments/logs/seed65_gru_mim.log,,,54.1798996925354,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_cnn1d_baseline,65,cnn1d,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:51:02,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0435}, {""missing_rate"": 0.1, ""test_mae"": 0.0603}, {""missing_rate"": 0.2, ""test_mae"": 0.0731}, {""missing_rate"": 0.3, ""test_mae"": 0.0806}, {""missing_rate"": 0.4, ""test_mae"": 0.0856}, {""missing_rate"": 0.5, ""test_mae"": 0.0918}, {""missing_rate"": 0.6, ""test_mae"": 0.102}, {""missing_rate"": 0.7, ""test_mae"": 0.1097}, {""missing_rate"": 0.8, ""test_mae"": 0.1266}, {""missing_rate"": 0.9, ""test_mae"": 0.1535}], ""test_mae_mean"": 0.09267, ""test_mae_max"": 0.1535, ""test_mae_min"": 0.0435, ""test_mae"": 0.1535, ""missing_rate"": 0.9}",experiments/logs/seed65_cnn1d_baseline.log,,,19.515690088272095,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed65_cnn1d_mim,65,cnn1d,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:51:53,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0055}, {""missing_rate"": 0.1, ""test_mae"": 0.0058}, {""missing_rate"": 0.2, ""test_mae"": 0.006}, {""missing_rate"": 0.3, ""test_mae"": 0.0064}, {""missing_rate"": 0.4, ""test_mae"": 0.007}, {""missing_rate"": 0.5, ""test_mae"": 0.0076}, {""missing_rate"": 0.6, ""test_mae"": 0.0083}, {""missing_rate"": 0.7, ""test_mae"": 0.0095}, {""missing_rate"": 0.8, ""test_mae"": 0.0118}, {""missing_rate"": 0.9, ""test_mae"": 0.0191}], ""test_mae_mean"": 0.0087, ""test_mae_max"": 0.0191, ""test_mae_min"": 0.0055, ""test_mae"": 0.0191, ""missing_rate"": 0.9}",experiments/logs/seed65_cnn1d_mim.log,,,69.90528559684753,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed66_mlp_baseline,66,mlp,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:52:11,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0108}, {""missing_rate"": 0.1, ""test_mae"": 0.0118}, {""missing_rate"": 0.2, ""test_mae"": 0.0132}, {""missing_rate"": 0.3, ""test_mae"": 0.0153}, {""missing_rate"": 0.4, ""test_mae"": 0.0182}, {""missing_rate"": 0.5, ""test_mae"": 0.0212}, {""missing_rate"": 0.6, ""test_mae"": 0.0249}, {""missing_rate"": 0.7, ""test_mae"": 0.0279}, {""missing_rate"": 0.8, ""test_mae"": 0.0306}, {""missing_rate"": 0.9, ""test_mae"": 0.0345}], ""test_mae_mean"": 0.02084, ""test_mae_max"": 0.0345, ""test_mae_min"": 0.0108, ""test_mae"": 0.0345, ""missing_rate"": 0.9}",experiments/logs/seed66_mlp_baseline.log,,,16.552214860916138,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed66_mlp_mim,66,mlp,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:53:46,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0057}, {""missing_rate"": 0.1, ""test_mae"": 0.006}, {""missing_rate"": 0.2, ""test_mae"": 0.0063}, {""missing_rate"": 0.3, ""test_mae"": 0.0065}, {""missing_rate"": 0.4, ""test_mae"": 0.007}, {""missing_rate"": 0.5, ""test_mae"": 0.0078}, {""missing_rate"": 0.6, ""test_mae"": 0.0087}, {""missing_rate"": 0.7, ""test_mae"": 0.0109}, {""missing_rate"": 0.8, ""test_mae"": 0.0139}, {""missing_rate"": 0.9, ""test_mae"": 0.0219}], ""test_mae_mean"": 0.00947, ""test_mae_max"": 0.0219, ""test_mae_min"": 0.0057, ""test_mae"": 0.0219, ""missing_rate"": 0.9}",experiments/logs/seed66_mlp_mim.log,Process exited with code 1,,58.506290435791016,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed66_lstm_baseline,66,lstm,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:53:04,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0085}, {""missing_rate"": 0.1, ""test_mae"": 0.0078}, {""missing_rate"": 0.2, ""test_mae"": 0.008}, {""missing_rate"": 0.3, ""test_mae"": 0.0091}, {""missing_rate"": 0.4, ""test_mae"": 0.0117}, {""missing_rate"": 0.5, ""test_mae"": 0.0153}, {""missing_rate"": 0.6, ""test_mae"": 0.0215}, {""missing_rate"": 0.7, ""test_mae"": 0.0272}, {""missing_rate"": 0.8, ""test_mae"": 0.0344}, {""missing_rate"": 0.9, ""test_mae"": 0.0454}], ""test_mae_mean"": 0.01889, ""test_mae_max"": 0.0454, ""test_mae_min"": 0.0078, ""test_mae"": 0.0454, ""missing_rate"": 0.9}",experiments/logs/seed66_lstm_baseline.log,Process exited with code 1,,16.73343563079834,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed66_lstm_mim,66,lstm,mim,completed,2026-03-08 02:37:04,,2026-03-08 03:52:41,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0084}, {""missing_rate"": 0.1, ""test_mae"": 0.0086}, {""missing_rate"": 0.2, ""test_mae"": 0.0088}, {""missing_rate"": 0.3, ""test_mae"": 0.0089}, {""missing_rate"": 0.4, ""test_mae"": 0.0092}, {""missing_rate"": 0.5, ""test_mae"": 0.0097}, {""missing_rate"": 0.6, ""test_mae"": 0.0101}, {""missing_rate"": 0.7, ""test_mae"": 0.0114}, {""missing_rate"": 0.8, ""test_mae"": 0.0148}, {""missing_rate"": 0.9, ""test_mae"": 0.0233}], ""test_mae_mean"": 0.01132, ""test_mae_max"": 0.0233, ""test_mae_min"": 0.0084, ""test_mae"": 0.0233, ""missing_rate"": 0.9}",experiments/logs/seed66_lstm_mim.log,,,46.79265904426575,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
seed66_gru_baseline,66,gru,baseline,completed,2026-03-08 02:37:04,,2026-03-08 03:54:08,"{""mr_results"": [{""missing_rate"": 0.0, ""test_mae"": 0.0072}, {""missing_rate"": 0.1, ""test_mae"": 0.0088}, {""missing_rate"": 0.2, ""test_mae"": 0.0111}, {""missing_rate"": 0.3, ""test_mae"": 0.014}, {""missing_rate"": 0.4, ""test_mae"": 0.0173}, {""missing_rate"": 0.5, ""test_mae"": 0.0208}, {""missing_rate"": 0.6, ""test_mae"": 0.0244}, {""missing_rate"": 0.7, ""test_mae"": 0.0278}, {""missing_rate"": 0.8, ""test_mae"": 0.0314}, {""missing_rate"": 0.9, ""test_mae"": 0.0348}], ""test_mae_mean"": 0.01976, ""test_mae_max"": 0.0348, ""test_mae_min"": 0.0072, ""test_mae"": 0.0348, ""missing_rate"": 0.9}",experiments/logs/seed66_gru_baseline.log,,,19.631445169448853,"0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9","0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9",20260308_023704,experiments/runs/20260308_023704
