batch,level,missing_mode,missing_rate,missing_rate_pct,imputation_method,config_type,mae,rmse,r2,seed,architecture,param_count
R2.5,level_1,MAR,0.75,75.0,zero,baseline,0.057528894747471,0.0874878483212676,0.2615735476284586,123,mlp,5953
R2.5,level_1,MAR,0.75,75.0,mean,baseline,0.056406728382916,0.0844838274541629,0.3114128142400992,123,mlp,5953
R2.5,level_1,MAR,0.75,75.0,iterative,baseline,0.0669111072226675,0.1110541718348494,-0.1898207271356009,123,mlp,5953
R2.5,level_1,MAR,0.8,80.0,zero,baseline,0.0590277404176792,0.0872814719821626,0.2650532081518697,123,mlp,5953
R2.5,level_1,MAR,0.8,80.0,mean,baseline,0.0594158473927377,0.0888651343507827,0.2381410422052273,123,mlp,5953
R2.5,level_1,MAR,0.8,80.0,iterative,baseline,0.0677567261989761,0.1112276147600321,-0.1935401216215404,123,mlp,5953
R2.5,level_1,MAR,0.8500000000000001,85.00000000000001,zero,baseline,0.0609620764553279,0.088854807367898,0.238318102586078,123,mlp,5953
R2.5,level_1,MAR,0.8500000000000001,85.00000000000001,mean,baseline,0.0607379288823349,0.0894601319855552,0.2279048155115165,123,mlp,5953
R2.5,level_1,MAR,0.8500000000000001,85.00000000000001,iterative,baseline,0.06629159766366,0.107552731137618,-0.1159755015598182,123,mlp,5953
R2.5,level_1,MAR,0.9,90.0,zero,baseline,0.0627335977297266,0.0909861843280792,0.2013386285207766,123,mlp,5953
R2.5,level_1,MAR,0.9,90.0,mean,baseline,0.0614328465071864,0.0898276110100179,0.2215486539227477,123,mlp,5953
R2.5,level_1,MAR,0.9,90.0,iterative,baseline,0.0679690514450553,0.1063971651770989,-0.0921238423615811,123,mlp,5953
R2.5,level_1,MAR,0.95,95.0,zero,baseline,0.0624252747641098,0.09087395715441,0.2033076358152131,123,mlp,5953
R2.5,level_1,MAR,0.95,95.0,mean,baseline,0.0628650680740781,0.0913275870674815,0.1953338326102688,123,mlp,5953
R2.5,level_1,MAR,0.95,95.0,iterative,baseline,0.0664017846337975,0.1027415897738689,-0.0183670469231205,123,mlp,5953
R2.5,level_1,MNAR,0.0,0.0,zero,baseline,0.0153869619995007,0.0207964761415566,0.9582754867489512,123,mlp,5953
R2.5,level_1,MNAR,0.0,0.0,mean,baseline,0.0153869619995007,0.0207964761415566,0.9582754867489512,123,mlp,5953
R2.5,level_1,MNAR,0.0,0.0,iterative,baseline,0.0153869619995007,0.0207964761415566,0.9582754867489512,123,mlp,5953
R2.5,level_1,MNAR,0.05,5.0,zero,baseline,0.0197496765990141,0.0303728682351519,0.9110013565974224,123,mlp,5953
R2.5,level_1,MNAR,0.05,5.0,mean,baseline,0.0185995099118242,0.0276333834906731,0.9263318263948704,123,mlp,5953
R2.5,level_1,MNAR,0.05,5.0,iterative,baseline,0.0161784807198345,0.0249490757158564,0.9399489373906272,123,mlp,5953
R2.5,level_1,MNAR,0.1,10.0,zero,baseline,0.0231696285211815,0.0368725260292691,0.8688351229806346,123,mlp,5953
R2.5,level_1,MNAR,0.1,10.0,mean,baseline,0.0243400605399653,0.0403366022101331,0.8430322622766927,123,mlp,5953
R2.5,level_1,MNAR,0.1,10.0,iterative,baseline,0.0183301801604402,0.0362805826843402,0.8730127022900892,123,mlp,5953
R2.5,level_1,MNAR,0.15,15.0,zero,baseline,0.0273857022051541,0.0450486221320238,0.8042170812115579,123,mlp,5953
R2.5,level_1,MNAR,0.15,15.0,mean,baseline,0.0259428701589263,0.0418850018900478,0.8307499313964157,123,mlp,5953
R2.5,level_1,MNAR,0.15,15.0,iterative,baseline,0.0215691216983778,0.0477806536431527,0.7797499843631686,123,mlp,5953
R2.5,level_1,MNAR,0.2,20.0,zero,baseline,0.0308929294447371,0.0510146379668889,0.748926201794611,123,mlp,5953
R2.5,level_1,MNAR,0.2,20.0,mean,baseline,0.0307102599962273,0.0527591234032532,0.7314612785557542,123,mlp,5953
R2.5,level_1,MNAR,0.2,20.0,iterative,baseline,0.0270084446395503,0.0607882910708583,0.6435064773590036,123,mlp,5953
R2.5,level_1,MNAR,0.25,25.0,zero,baseline,0.0317572417469144,0.0516625362797918,0.7425083079145096,123,mlp,5953
R2.5,level_1,MNAR,0.25,25.0,mean,baseline,0.0321570020437454,0.0511919750625421,0.7471776022424568,123,mlp,5953
R2.5,level_1,MNAR,0.25,25.0,iterative,baseline,0.0342866500561449,0.0746949221520544,0.4617377374535197,123,mlp,5953
R2.5,level_1,MNAR,0.3,30.0,zero,baseline,0.036282070800836,0.062957909783571,0.6176048490405421,123,mlp,5953
R2.5,level_1,MNAR,0.3,30.0,mean,baseline,0.0358919459554598,0.0599510180488394,0.6532592378524742,123,mlp,5953
R2.5,level_1,MNAR,0.3,30.0,iterative,baseline,0.0363885672364487,0.0785310179233291,0.4050311503054645,123,mlp,5953
R2.5,level_1,MNAR,0.35,35.0,zero,baseline,0.039623329417939,0.0645782517338687,0.5976682170474368,123,mlp,5953
R2.5,level_1,MNAR,0.35,35.0,mean,baseline,0.0389508806984379,0.06425014152458,0.6017461784303507,123,mlp,5953
R2.5,level_1,MNAR,0.35,35.0,iterative,baseline,0.0412809502737862,0.0876659547751613,0.2585639322102092,123,mlp,5953
R2.5,level_1,MNAR,0.4,40.0,zero,baseline,0.0423273386436866,0.0701484587822136,0.5252685082633315,123,mlp,5953
R2.5,level_1,MNAR,0.4,40.0,mean,baseline,0.0422056974760605,0.0687141925190454,0.5444829163681468,123,mlp,5953
R2.5,level_1,MNAR,0.4,40.0,iterative,baseline,0.0451382907368744,0.0933914901207885,0.158553739997588,123,mlp,5953
R2.5,level_1,MNAR,0.45,45.0,zero,baseline,0.0465068251283342,0.0758106986199103,0.4455367423132997,123,mlp,5953
R2.5,level_1,MNAR,0.45,45.0,mean,baseline,0.0437680583184405,0.0719935043248478,0.499967305071376,123,mlp,5953
R2.5,level_1,MNAR,0.45,45.0,iterative,baseline,0.0500560978823487,0.0998638386737413,0.0378821181676293,123,mlp,5953
R2.5,level_1,MNAR,0.5,50.0,zero,baseline,0.0485846111215349,0.0800210503527865,0.3822393092842073,123,mlp,5953
R2.5,level_1,MNAR,0.5,50.0,mean,baseline,0.0480067952045533,0.079192222497747,0.3949701001224753,123,mlp,5953
R2.5,level_1,MNAR,0.5,50.0,iterative,baseline,0.0561216704342028,0.1016916341490388,0.0023407642749347,123,mlp,5953
R2.5,level_1,MNAR,0.55,55.00000000000001,zero,baseline,0.0502666197568579,0.0841246977048062,0.3172545604658122,123,mlp,5953
R2.5,level_1,MNAR,0.55,55.00000000000001,mean,baseline,0.0513667379123931,0.0830912799945815,0.3339257061666175,123,mlp,5953
R2.5,level_1,MNAR,0.55,55.00000000000001,iterative,baseline,0.059910399617746,0.1034322811248807,-0.0321052337218108,123,mlp,5953
R2.5,level_1,MNAR,0.6000000000000001,60.00000000000001,zero,baseline,0.0523176102299788,0.084704116822961,0.3078171864636505,123,mlp,5953
R2.5,level_1,MNAR,0.6000000000000001,60.00000000000001,mean,baseline,0.0520322244734991,0.0854328197304378,0.2958563683630165,123,mlp,5953
R2.5,level_1,MNAR,0.6000000000000001,60.00000000000001,iterative,baseline,0.0593909456033698,0.1026191712920532,-0.0159416868208219,123,mlp,5953
R2.5,level_1,MNAR,0.65,65.0,zero,baseline,0.0559030961664753,0.0888124085957799,0.2390448313520562,123,mlp,5953
R2.5,level_1,MNAR,0.65,65.0,mean,baseline,0.056523113350127,0.0903234033335401,0.2129318088496142,123,mlp,5953
R2.5,level_1,MNAR,0.65,65.0,iterative,baseline,0.06355232499252,0.1027584954520457,-0.0187022101617457,123,mlp,5953
R2.5,level_1,MNAR,0.7000000000000001,70.0,zero,baseline,0.0568934571342433,0.0914203179927,0.1936989417170459,123,mlp,5953
R2.5,level_1,MNAR,0.7000000000000001,70.0,mean,baseline,0.0557017514099436,0.0897763400615701,0.2224370344130449,123,mlp,5953
R2.5,level_1,MNAR,0.7000000000000001,70.0,iterative,baseline,0.0614350430273517,0.0973425864084569,0.0858498448324984,123,mlp,5953
R2.5,level_1,MNAR,0.75,75.0,zero,baseline,0.0585836873727131,0.0940970878284353,0.1457910050245864,123,mlp,5953
R2.5,level_1,MNAR,0.75,75.0,mean,baseline,0.0586037085405471,0.0928909469812194,0.1675492377434266,123,mlp,5953
R2.5,level_1,MNAR,0.75,75.0,iterative,baseline,0.0651439836113065,0.1026306821465474,-0.0161696171902814,123,mlp,5953
R2.5,level_1,MNAR,0.8,80.0,zero,baseline,0.0607572896002866,0.0959262306486139,0.1122584775220129,123,mlp,5953
R2.5,level_1,MNAR,0.8,80.0,mean,baseline,0.060079199181734,0.0943380381390794,0.1414107325408631,123,mlp,5953
R2.5,level_1,MNAR,0.8,80.0,iterative,baseline,0.068511783390782,0.1046580448033683,-0.0567128991493488,123,mlp,5953
R2.5,level_1,MNAR,0.8500000000000001,85.00000000000001,zero,baseline,0.0618643168169211,0.096166213393501,0.1078111196968703,123,mlp,5953
R2.5,level_1,MNAR,0.8500000000000001,85.00000000000001,mean,baseline,0.0601133272739969,0.0935444985354331,0.1557943060096924,123,mlp,5953
R2.5,level_1,MNAR,0.8500000000000001,85.00000000000001,iterative,baseline,0.0675267486520854,0.1069249098329968,-0.1029848824905521,123,mlp,5953
R2.5,level_1,MNAR,0.9,90.0,zero,baseline,0.0608090551621402,0.0945005030602561,0.1384509349277232,123,mlp,5953
R2.5,level_1,MNAR,0.9,90.0,mean,baseline,0.0619403660209566,0.0958848955022592,0.1130233782063181,123,mlp,5953
R2.5,level_1,MNAR,0.9,90.0,iterative,baseline,0.0708134817267363,0.1056120499337914,-0.0760655292287233,123,mlp,5953
R2.5,level_1,MNAR,0.95,95.0,zero,baseline,0.0628598316489097,0.0967683851299776,0.0966027548868976,123,mlp,5953
R2.5,level_1,MNAR,0.95,95.0,mean,baseline,0.0615932623948048,0.0945907252707445,0.1368050607902452,123,mlp,5953
R2.5,level_1,MNAR,0.95,95.0,iterative,baseline,0.0694788761601615,0.1052563225361278,-0.0688288297816943,123,mlp,5953
R2.5,level_1,MCAR,0.0,0.0,zero,baseline,0.0153360468576158,0.0217763072926763,0.951733607301692,6000,mlp,5953
R2.5,level_1,MCAR,0.0,0.0,mean,baseline,0.0153360468576158,0.0217763072926763,0.951733607301692,6000,mlp,5953
R2.5,level_1,MCAR,0.0,0.0,iterative,baseline,0.0153360468576158,0.0217763072926763,0.951733607301692,6000,mlp,5953
R2.5,level_1,MCAR,0.05,5.0,zero,baseline,0.0183535179595236,0.026354720125663,0.9293042694975556,6000,mlp,5953
R2.5,level_1,MCAR,0.05,5.0,mean,baseline,0.0191139442361481,0.0282516819450965,0.918760921976519,6000,mlp,5953
R2.5,level_1,MCAR,0.05,5.0,iterative,baseline,0.0159642763283169,0.0231573175516208,0.9454175693770864,6000,mlp,5953
R2.5,level_1,MCAR,0.1,10.0,zero,baseline,0.0215706128880293,0.0315144576120873,0.8989128288650522,6000,mlp,5953
R2.5,level_1,MCAR,0.1,10.0,mean,baseline,0.0223026748935011,0.0326710246722566,0.8913569672160677,6000,mlp,5953
R2.5,level_1,MCAR,0.1,10.0,iterative,baseline,0.0181556246876211,0.0289971274741463,0.9144172327782264,6000,mlp,5953
R2.5,level_1,MCAR,0.15,15.0,zero,baseline,0.0260313172279829,0.0385978178725255,0.8483641554937899,6000,mlp,5953
R2.5,level_1,MCAR,0.15,15.0,mean,baseline,0.0258613900346941,0.0382730061988754,0.8509055350698838,6000,mlp,5953
R2.5,level_1,MCAR,0.15,15.0,iterative,baseline,0.022144067696451,0.0393558617919545,0.842349547075361,6000,mlp,5953
R2.5,level_1,MCAR,0.2,20.0,zero,baseline,0.0294091410261407,0.0447629566512631,0.7960546074791612,6000,mlp,5953
R2.5,level_1,MCAR,0.2,20.0,mean,baseline,0.0280931744547237,0.0408160837577766,0.8304338989650173,6000,mlp,5953
R2.5,level_1,MCAR,0.2,20.0,iterative,baseline,0.0253402370885708,0.0438083179901725,0.8046607450182988,6000,mlp,5953
R2.5,level_1,MCAR,0.25,25.0,zero,baseline,0.0329166848104349,0.0494883544694257,0.750722892860177,6000,mlp,5953
R2.5,level_1,MCAR,0.25,25.0,mean,baseline,0.0328179234053299,0.0487800801277859,0.7578071108453963,6000,mlp,5953
R2.5,level_1,MCAR,0.25,25.0,iterative,baseline,0.0296962494393913,0.0489429064558148,0.7561875482812891,6000,mlp,5953
R2.5,level_1,MCAR,0.3,30.0,zero,baseline,0.0346733629184693,0.0516626059992341,0.728337941012434,6000,mlp,5953
R2.5,level_1,MCAR,0.3,30.0,mean,baseline,0.0351132258036498,0.0524429947538062,0.7200687796547067,6000,mlp,5953
R2.5,level_1,MCAR,0.3,30.0,iterative,baseline,0.0337421507661772,0.0550604622692777,0.6914283123340393,6000,mlp,5953
R2.5,level_1,MCAR,0.35,35.0,zero,baseline,0.0385910665857701,0.0569947933338637,0.6693665904062965,6000,mlp,5953
R2.5,level_1,MCAR,0.35,35.0,mean,baseline,0.0386458014812033,0.0568596166386888,0.6709330819355286,6000,mlp,5953
R2.5,level_1,MCAR,0.35,35.0,iterative,baseline,0.0388488265125555,0.0618342003640352,0.6108349171390852,6000,mlp,5953
R2.5,level_1,MCAR,0.4,40.0,zero,baseline,0.0418406704217069,0.0620445907747742,0.6081821491429877,6000,mlp,5953
R2.5,level_1,MCAR,0.4,40.0,mean,baseline,0.0402446508989003,0.0579735873112389,0.6579128833315058,6000,mlp,5953
R2.5,level_1,MCAR,0.4,40.0,iterative,baseline,0.0457846565093154,0.0722028445553764,0.469378326914951,6000,mlp,5953
R2.5,level_1,MCAR,0.45,45.0,zero,baseline,0.0449491401433339,0.0662491721221717,0.5532780624135956,6000,mlp,5953
R2.5,level_1,MCAR,0.45,45.0,mean,baseline,0.0429030248390023,0.0627622027188424,0.5990661504679732,6000,mlp,5953
R2.5,level_1,MCAR,0.45,45.0,iterative,baseline,0.0498562338907369,0.0777526282870767,0.3846722146713137,6000,mlp,5953
R2.5,level_1,MCAR,0.5,50.0,zero,baseline,0.0468158156906115,0.0686730003915885,0.5199920675951781,6000,mlp,5953
R2.5,level_1,MCAR,0.5,50.0,mean,baseline,0.0486930925900607,0.0707800568722669,0.490084534887828,6000,mlp,5953
R2.5,level_1,MCAR,0.5,50.0,iterative,baseline,0.0545436052149579,0.0864869152787927,0.2386625657905179,6000,mlp,5953
R2.5,level_1,MCAR,0.55,55.00000000000001,zero,baseline,0.0501978189208364,0.0720258385904506,0.4719767861590136,6000,mlp,5953
R2.5,level_1,MCAR,0.55,55.00000000000001,mean,baseline,0.0513764080496585,0.0725336116913091,0.4645055485625211,6000,mlp,5953
R2.5,level_1,MCAR,0.55,55.00000000000001,iterative,baseline,0.0553642828680518,0.0817486684075367,0.319798251898014,6000,mlp,5953
R2.5,level_1,MCAR,0.6000000000000001,60.00000000000001,zero,baseline,0.0527142262729318,0.0764088482059224,0.4057575459950614,6000,mlp,5953
R2.5,level_1,MCAR,0.6000000000000001,60.00000000000001,mean,baseline,0.0520679621062573,0.0730759517614494,0.4564677343791055,6000,mlp,5953
R2.5,level_1,MCAR,0.6000000000000001,60.00000000000001,iterative,baseline,0.0580756005239527,0.0878625681550912,0.2142504233796244,6000,mlp,5953
R2.5,level_1,MCAR,0.65,65.0,zero,baseline,0.0553017536271537,0.0793400277291724,0.3592906450891572,6000,mlp,5953
R2.5,level_1,MCAR,0.65,65.0,mean,baseline,0.0587373405621275,0.0830813458620594,0.2974400066242244,6000,mlp,5953
R2.5,level_1,MCAR,0.65,65.0,iterative,baseline,0.0628193906385145,0.0910589741011444,0.1560399766596948,6000,mlp,5953
R2.5,level_1,MCAR,0.7000000000000001,70.0,zero,baseline,0.0582915105843927,0.0808839449640536,0.3341122594942647,6000,mlp,5953
R2.5,level_1,MCAR,0.7000000000000001,70.0,mean,baseline,0.0604062402452279,0.0830949278496547,0.2972102813836521,6000,mlp,5953
R2.5,level_1,MCAR,0.7000000000000001,70.0,iterative,baseline,0.0647986415859807,0.0923929972022568,0.1311306434375937,6000,mlp,5953
R2.5,level_1,MCAR,0.75,75.0,zero,baseline,0.0606613539914576,0.0838994242055244,0.2835360717523865,6000,mlp,5953
R2.5,level_1,MCAR,0.75,75.0,mean,baseline,0.0605704522258038,0.0828911284304265,0.3006533915431524,6000,mlp,5953
R2.5,level_1,MCAR,0.75,75.0,iterative,baseline,0.0670484737594888,0.0953930490277302,0.0737892233112622,6000,mlp,5953
R2.5,level_1,MCAR,0.8,80.0,zero,baseline,0.0639863487311483,0.0883698967190819,0.2051502094951384,6000,mlp,5953
R2.5,level_1,MCAR,0.8,80.0,mean,baseline,0.0670164497013721,0.0918171443700177,0.141927601457512,6000,mlp,5953
R2.5,level_1,MCAR,0.8,80.0,iterative,baseline,0.0710675405361812,0.1016502181314496,-0.0517027248326091,6000,mlp,5953
R2.5,level_1,MCAR,0.8500000000000001,85.00000000000001,zero,baseline,0.0683578028141897,0.0934628611873263,0.1108920096309266,6000,mlp,5953
R2.5,level_1,MCAR,0.8500000000000001,85.00000000000001,mean,baseline,0.0688394192623749,0.0933301924278505,0.1134143620148763,6000,mlp,5953
R2.5,level_1,MCAR,0.8500000000000001,85.00000000000001,iterative,baseline,0.0714256388400188,0.0994632417797065,-0.0069353535289518,6000,mlp,5953
R2.5,level_1,MCAR,0.9,90.0,zero,baseline,0.0712112950519623,0.0951637906937341,0.0782358026228463,6000,mlp,5953
R2.5,level_1,MCAR,0.9,90.0,mean,baseline,0.0718262790805903,0.0960839357242369,0.0603244272702964,6000,mlp,5953
R2.5,level_1,MCAR,0.9,90.0,iterative,baseline,0.0727877555050959,0.0997994766376005,-0.0137547376719873,6000,mlp,5953
R2.5,level_1,MCAR,0.95,95.0,zero,baseline,0.0742637838933752,0.0987723460868341,0.0070048937498156,6000,mlp,5953
R2.5,level_1,MCAR,0.95,95.0,mean,baseline,0.0750203757532363,0.0993317752062528,-0.0042752581605114,6000,mlp,5953
R2.5,level_1,MCAR,0.95,95.0,iterative,baseline,0.0771214460829977,0.1028643491822011,-0.0769762710224175,6000,mlp,5953
R2.5,level_1,MAR,0.0,0.0,zero,baseline,0.0153360468576158,0.0217763072926763,0.951733607301692,6000,mlp,5953
R2.5,level_1,MAR,0.0,0.0,mean,baseline,0.0153360468576158,0.0217763072926763,0.951733607301692,6000,mlp,5953
R2.5,level_1,MAR,0.0,0.0,iterative,baseline,0.0153360468576158,0.0217763072926763,0.951733607301692,6000,mlp,5953
R2.5,level_1,MAR,0.05,5.0,zero,baseline,0.0178371315454649,0.026366186986028,0.92924273710991,6000,mlp,5953
R2.5,level_1,MAR,0.05,5.0,mean,baseline,0.0178533009723724,0.0268231243470851,0.9267689780043132,6000,mlp,5953
R2.5,level_1,MAR,0.05,5.0,iterative,baseline,0.0165075231765307,0.0265138352319287,0.928448049777958,6000,mlp,5953
R2.5,level_1,MAR,0.1,10.0,zero,baseline,0.020535833241675,0.0324655761172442,0.8927190532850613,6000,mlp,5953
R2.5,level_1,MAR,0.1,10.0,mean,baseline,0.0206405706373339,0.0315341095600057,0.8987867166379959,6000,mlp,5953
R2.5,level_1,MAR,0.1,10.0,iterative,baseline,0.0188370167573158,0.0332783756798318,0.8872800961515872,6000,mlp,5953
R2.5,level_1,MAR,0.15,15.0,zero,baseline,0.0239222271295042,0.0390799909885349,0.8445519497796629,6000,mlp,5953
R2.5,level_1,MAR,0.15,15.0,mean,baseline,0.0239238889283996,0.0389562140720186,0.8455350825444891,6000,mlp,5953
R2.5,level_1,MAR,0.15,15.0,iterative,baseline,0.0211717780482254,0.0408282445671694,0.8303328423211075,6000,mlp,5953
R2.5,level_1,MAR,0.2,20.0,zero,baseline,0.02604996688158,0.0417449516183985,0.8226283143451354,6000,mlp,5953
R2.5,level_1,MAR,0.2,20.0,mean,baseline,0.0273307017940873,0.044289651010399,0.8003446805640109,6000,mlp,5953
R2.5,level_1,MAR,0.2,20.0,iterative,baseline,0.0236288524897395,0.0471844358511528,0.7733926964630762,6000,mlp,5953
R2.5,level_1,MAR,0.25,25.0,zero,baseline,0.0284641204845289,0.0463553957911066,0.781285812179196,6000,mlp,5953
R2.5,level_1,MAR,0.25,25.0,mean,baseline,0.0293540074641577,0.0472609762130053,0.7726569168570565,6000,mlp,5953
R2.5,level_1,MAR,0.25,25.0,iterative,baseline,0.024918513575012,0.0483094693749011,0.762457729199715,6000,mlp,5953
R2.5,level_1,MAR,0.3,30.0,zero,baseline,0.0330663026499606,0.053369090756601,0.7100948189420504,6000,mlp,5953
R2.5,level_1,MAR,0.3,30.0,mean,baseline,0.0313350045327712,0.05058093874234,0.7395945077506234,6000,mlp,5953
R2.5,level_1,MAR,0.3,30.0,iterative,baseline,0.0330696459704793,0.06313190634493,0.5943288002914122,6000,mlp,5953
R2.5,level_1,MAR,0.35,35.0,zero,baseline,0.0353275636064107,0.0569537110358366,0.6698430649768493,6000,mlp,5953
R2.5,level_1,MAR,0.35,35.0,mean,baseline,0.0352004539673859,0.0561741178467656,0.6788197059960498,6000,mlp,5953
R2.5,level_1,MAR,0.35,35.0,iterative,baseline,0.032707668090452,0.0649343874598697,0.5708334494834852,6000,mlp,5953
R2.5,level_1,MAR,0.4,40.0,zero,baseline,0.0382329462610191,0.0633060839016824,0.5920872620753485,6000,mlp,5953
R2.5,level_1,MAR,0.4,40.0,mean,baseline,0.036486056029847,0.0582977592717532,0.6540764777071413,6000,mlp,5953
R2.5,level_1,MAR,0.4,40.0,iterative,baseline,0.0377541370892504,0.073167324837886,0.4551076353656768,6000,mlp,5953
R2.5,level_1,MAR,0.45,45.0,zero,baseline,0.0407440817838599,0.0667723764371592,0.54619420704405,6000,mlp,5953
R2.5,level_1,MAR,0.45,45.0,mean,baseline,0.0411809537348153,0.0656526634388791,0.5612864296199697,6000,mlp,5953
R2.5,level_1,MAR,0.45,45.0,iterative,baseline,0.0393471498368252,0.0701516665322457,0.4990984742512793,6000,mlp,5953
R2.5,level_1,MAR,0.5,50.0,zero,baseline,0.0427322872874092,0.0679806442966458,0.5296220858027127,6000,mlp,5953
R2.5,level_1,MAR,0.5,50.0,mean,baseline,0.0428363597483881,0.068159045642735,0.52715002440282,6000,mlp,5953
R2.5,level_1,MAR,0.5,50.0,iterative,baseline,0.0422820965745103,0.0756968360220717,0.416780785374426,6000,mlp,5953
R2.5,level_1,MAR,0.55,55.00000000000001,zero,baseline,0.0464184374595273,0.0744369080078771,0.4360338743069403,6000,mlp,5953
R2.5,level_1,MAR,0.55,55.00000000000001,mean,baseline,0.0452998935940102,0.0722097486232052,0.4692768455066984,6000,mlp,5953
R2.5,level_1,MAR,0.55,55.00000000000001,iterative,baseline,0.0452297866782528,0.0765682040110089,0.4032762958694296,6000,mlp,5953
R2.5,level_1,MAR,0.6000000000000001,60.00000000000001,zero,baseline,0.0481446043050057,0.076409115919014,0.4057533819023692,6000,mlp,5953
R2.5,level_1,MAR,0.6000000000000001,60.00000000000001,mean,baseline,0.0483300817749643,0.0769197243634115,0.3977846684004085,6000,mlp,5953
R2.5,level_1,MAR,0.6000000000000001,60.00000000000001,iterative,baseline,0.0489579990630832,0.0822768272712114,0.3109806131786149,6000,mlp,5953
R2.5,level_1,MAR,0.65,65.0,zero,baseline,0.050819002678796,0.0807809984885855,0.3358062216607314,6000,mlp,5953
R2.5,level_1,MAR,0.65,65.0,mean,baseline,0.0486254917479086,0.0747110764244269,0.4318717870406552,6000,mlp,5953
